Dataset	Variable stem	Variable	Variable label	Current topic	Topic label	New topic
cc_indresp_w	 dv	racel_dv	Ethnic group incorp. all waves, codings, modes and bhps	11601	Demographics (CV19)	10103
ce_indresp_w	 dv	racel_dv	Ethnic group incorp. all waves, codings, modes and bhps	11601	Demographics (CV19)	10103
cb_indresp_w	 dv	racel_dv	Ethnic group incorp. all waves, codings, modes and bhps	11601	Demographics (CV19)	10103
us8_h_indresp	 kidlango_code	h_kidlango_code	Other childhood language	11102	Language and vocabulary	10104
us8_h_indresp	 kidlang	h_kidlang	Childhood language	11102	Language and vocabulary	10104
us2_b_indresp	 kidlang	b_kidlang	childhood language	11102	Language and vocabulary	10104
us6_f_indresp	 kidlango_code	f_kidlango_code	other childhood language	10104	Language(s) spoken	10104
us6_f_indresp	 kidlang	f_kidlang	childhood language	10104	Language(s) spoken	10104
us4_d_hhsamp	 ff_country	d_ff_country	previous wave region of residence	115	Administration	10106
ch_indresp_w	 gor_dv	ch_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
ch_indresp_w	 gor_dv	ch_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
ch_indresp_w	 ff_country	ch_ff_country	Country of residence	11601	Demographics (CV19)	10106
cg_indresp_w	 gor_dv	cg_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cg_indresp_w	 gor_dv	cg_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cg_indresp_w	 ff_country	cg_ff_country	Country of residence	11601	Demographics (CV19)	10106
cf_indresp_w	 gor_dv	cf_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cf_indresp_t	 gor_dv	cf_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cf_indresp_w	 gor_dv	cf_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cf_indresp_t	 gor_dv	cf_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cf_indresp_t	 ff_country	cf_ff_country	FF - Country of residence	11601	Demographics (CV19)	10106
cf_indresp_w	 ff_country	cf_ff_country	Country of residence	11601	Demographics (CV19)	10106
ce_indresp_w	 gor_dv	ce_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
ce_indresp_w	 gor_dv	ce_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
ce_indresp_w	 ff_country	ce_ff_country	Country of residence	11601	Demographics (CV19)	10106
cd_indresp_w	 gor_dv	cd_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cd_indresp_w	 gor_dv	cd_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cd_indresp_w	 ff_country	cd_ff_country	Country of residence	11601	Demographics (CV19)	10106
cc_indresp_w	 gor_dv	cc_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cc_indresp_w	 gor_dv	cc_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cc_indresp_w	 ff_country	cc_ff_country	Country of residence	11601	Demographics (CV19)	10106
cb_indresp_t	 gor_dv	cb_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cb_indresp_w	 gor_dv	cb_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cb_indresp_t	 gor_dv	cb_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cb_indresp_w	 gor_dv	cb_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
cb_indresp_t	 country	cb_country	Country	11601	Demographics (CV19)	10106
ca_indresp_w	 gor_dv	ca_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
ca_indresp_w	 gor_dv	ca_gor_dv	Government Office Region	11601	Demographics (CV19)	10106
us3_c_hhsamp	 ff_country	c_ff_country	previous wave region of residence	115	Administration	10106
us2_b_hhsamp	 ff_country	b_ff_country	previous wave region of residence (qhffw.qh.ff_country)	115	Administration	10106
us8_h_youth	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_indresp	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_indall	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_hhsamp	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_hhresp	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_child	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_youth	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_indresp	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_indall	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_hhsamp	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_hhresp	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_child	 gor_dv	h_gor_dv	Government Office Region	10106	Location	10106
us8_h_youth	 country	h_country	Country of residence	10106	Location	10106
us8_h_indresp	 country	h_country	Country of residence	10106	Location	10106
us8_h_indall	 country	h_country	Country of residence	10106	Location	10106
us8_h_hhsamp	 country	h_country	Country of residence	10106	Location	10106
us8_h_hhresp	 country	h_country	Country of residence	10106	Location	10106
us8_h_child	 country	h_country	Country of residence	10106	Location	10106
us7_g_hhresp	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_indresp	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_indall	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_child	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_hhsamp	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_youth	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_hhresp	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_indresp	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_indall	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_child	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_hhsamp	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_youth	 gor_dv	g_gor_dv	Government Office Region	10106	Location	10106
us7_g_youth	 country	g_country	Country of residence	10106	Location	10106
us7_g_hhsamp	 country	g_country	Country of residence	10106	Location	10106
us7_g_indall	 country	g_country	Country of residence	10106	Location	10106
us7_g_hhresp	 country	g_country	Country of residence	10106	Location	10106
us7_g_child	 country	g_country	Country of residence	10106	Location	10106
us7_g_indresp	 country	g_country	Country of residence	10106	Location	10106
us6_f_hhsamp	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_hhresp	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_child	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_youth	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_indall	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_indresp	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_hhsamp	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_hhresp	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_child	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_youth	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_indall	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_indresp	 gor_dv	f_gor_dv	Government Office Region	10106	Location	10106
us6_f_indresp	 country	f_country	Country of residence	10106	Location	10106
us6_f_youth	 country	f_country	Country of residence	10106	Location	10106
us6_f_hhresp	 country	f_country	Country of residence	10106	Location	10106
us6_f_indall	 country	f_country	Country of residence	10106	Location	10106
us6_f_hhsamp	 country	f_country	Country of residence	10106	Location	10106
us6_f_child	 country	f_country	Country of residence	10106	Location	10106
us5_e_hhsamp	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_youth	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_indall	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_indresp	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_child	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_hhresp	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_hhsamp	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_youth	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_indall	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_indresp	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_child	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_hhresp	 gor_dv	e_gor_dv	Government Office Region	10106	Location	10106
us5_e_indresp	 country	e_country	Country of residence	10106	Location	10106
us5_e_child	 country	e_country	Country of residence	10106	Location	10106
us5_e_hhsamp	 country	e_country	Country of residence	10106	Location	10106
us5_e_youth	 country	e_country	Country of residence	10106	Location	10106
us5_e_hhresp	 country	e_country	Country of residence	10106	Location	10106
us5_e_indall	 country	e_country	Country of residence	10106	Location	10106
us4_d_indall	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_child	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_indresp	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_youth	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_hhsamp	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_hhresp	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_indall	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_child	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_indresp	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_youth	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_hhsamp	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_hhresp	 gor_dv	d_gor_dv	Government Office Region	10106	Location	10106
us4_d_youth	 country	d_country	Country of residence	10106	Location	10106
us4_d_indresp	 country	d_country	Country of residence	10106	Location	10106
us4_d_hhsamp	 country	d_country	Country of residence	10106	Location	10106
us4_d_hhresp	 country	d_country	Country of residence	10106	Location	10106
us4_d_indall	 country	d_country	Country of residence	10106	Location	10106
us4_d_child	 country	d_country	Country of residence	10106	Location	10106
c_indsamp_ns	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
c_indresp_ns	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_indall	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_hhsamp	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_youth	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_child	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_hhresp	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_indresp	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
c_indsamp_ns	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
c_indresp_ns	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_indall	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_hhsamp	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_youth	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_child	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_hhresp	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_indresp	 gor_dv	c_gor_dv	Government Office Region	10106	Location	10106
us3_c_child	 country	c_country	Country of residence	10106	Location	10106
us3_c_hhresp	 country	c_country	Country of residence	10106	Location	10106
us3_c_indall	 country	c_country	Country of residence	10106	Location	10106
us3_c_youth	 country	c_country	Country of residence	10106	Location	10106
us3_c_hhsamp	 country	c_country	Country of residence	10106	Location	10106
us3_c_indresp	 country	c_country	Country of residence	10106	Location	10106
b_indsamp_ns	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
b_indresp_ns	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_child	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_indresp	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_hhsamp	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_indall	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_youth	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_hhresp	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
b_indsamp_ns	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
b_indresp_ns	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_child	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_indresp	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_hhsamp	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_indall	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_youth	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_hhresp	 gor_dv	b_gor_dv	Government Office Region	10106	Location	10106
us2_b_hhsamp	 country	b_country	Country of residence	10106	Location	10106
us2_b_hhresp	 country	b_country	Country of residence	10106	Location	10106
us2_b_youth	 country	b_country	Country of residence	10106	Location	10106
us2_b_indresp	 country	b_country	Country of residence	10106	Location	10106
us2_b_child	 country	b_country	Country of residence	10106	Location	10106
us2_b_indall	 country	b_country	Country of residence	10106	Location	10106
us1_a_indresp	 gor_dv	a_gor_dv	government office region	10106	Location	10106
us1_a_youth	 gor_dv	a_gor_dv	Government Office Region	10106	Location	10106
us1_a_child	 gor_dv	a_gor_dv	Government Office Region	10106	Location	10106
us1_a_hhresp	 gor_dv	a_gor_dv	government office region	10106	Location	10106
us1_a_indall	 gor_dv	a_gor_dv	government office region	10106	Location	10106
us1_a_hhsamp	 gor_dv	a_gor_dv	Government Office Region	10106	Location	10106
us1_a_indresp	 gor_dv	a_gor_dv	government office region	10106	Location	10106
us1_a_youth	 gor_dv	a_gor_dv	Government Office Region	10106	Location	10106
us1_a_child	 gor_dv	a_gor_dv	Government Office Region	10106	Location	10106
us1_a_hhresp	 gor_dv	a_gor_dv	government office region	10106	Location	10106
us1_a_indall	 gor_dv	a_gor_dv	government office region	10106	Location	10106
us1_a_hhsamp	 gor_dv	a_gor_dv	Government Office Region	10106	Location	10106
us1_a_youth	 country	a_country	Country of residence	10106	Location	10106
us1_a_child	 country	a_country	Country of residence	10106	Location	10106
us1_a_indall	 country	a_country	Country of residence	10106	Location	10106
us1_a_hhresp	 country	a_country	country of residence	10106	Location	10106
us1_a_indresp	 country	a_country	country of residence	10106	Location	10106
us1_a_hhsamp	 country	a_country	Country of residence	10106	Location	10106
us8_h_newborn	 lchbycor	h_lchbycor	Time stamp: non-resident children module end	 no_topic	Administration (CV19)	10107
us8_h_newborn	lchby4	h_lchby4	Cognitive ability: no-one present during del. word recall	 no_topic	Cognitive skills	10107
us8_h_newborn	 lchbmcor	h_lchbmcor	Government support for self-employed, round 3	 no_topic	Employment and income (CV19)	10107
us8_h_newborn	 lchbm	h_lchbm	Hospital in-patient due to new condition	 no_topic	Hospital admissions	10107
us8_h_youth	 doby_if	h_doby_if	DOB Year imputation flag	115	Administration	10107
us8_h_youth	 age_if	h_age_if	Imputation flag for age_dv	115	Administration	10107
us7_g_youth	 age_if	g_age_if	Imputation flag for age_dv	115	Administration	10107
us5_e_youth	 doby_if	e_doby_if	DOB Year imputation flag	 no_topic	Age	10107
us5_e_youth	 age_if	e_age_if	Imputation flag for age_dv	 no_topic	Age	10107
us4_d_youth	 doby_if	d_doby_if	DOB Year imputation flag	 no_topic	Age	10107
us4_d_youth	 age_if	d_age_if	Imputation flag for age_dv	 no_topic	Age	10107
ch_youth_p	 childdob_y	ch_childdob_y	DOB: Year, derived	 no_topic	Demographics (CV19)	10107
ch_schild_w	 childdob_y	ch_childdob_y	Child year of birth	11601	Demographics (CV19)	10107
ch_indresp_w	 age	ch_age	Age - derived	11601	Demographics (CV19)	10107
cg_schild_w	 childdob_y	cg_childdob_y	Child year of birth	11601	Demographics (CV19)	10107
cg_schild_w	 birthy	cg_birthy	Year of birth	11601	Demographics (CV19)	10107
cg_schild_w	 birthy	cg_birthy	Year of birth	11601	Demographics (CV19)	10107
cg_indresp_w	 age	cg_age	Age - derived	11601	Demographics (CV19)	10107
cf_schild_t	 pdvage	cf_pdvage	Age	11601	Demographics (CV19)	10107
cf_indresp_t	 pbirthy	cf_pbirthy	Corrected date of birth: Year	11601	Demographics (CV19)	10107
cf_indresp_t	 pbirthm	cf_pbirthm	Corrected date of birth: Month	11601	Demographics (CV19)	10107
cf_youth_p	 childdob_y	cf_childdob_y	DOB: Year, derived	11601	Demographics (CV19)	10107
cf_schild_w	 childdob_y	cf_childdob_y	Child year of birth	11601	Demographics (CV19)	10107
cf_schild_t	 childdob_y	cf_childdob_y	Child year of birth	11601	Demographics (CV19)	10107
cf_indresp_t	 age	cf_age	Age - derived	11601	Demographics (CV19)	10107
cf_indresp_w	 age	cf_age	Age - derived	11601	Demographics (CV19)	10107
ce_schild_w	 childdob_y	ce_childdob_y	Child year of birth	11601	Demographics (CV19)	10107
ce_indresp_w	 age	ce_age	Age - derived	11601	Demographics (CV19)	10107
cd_youth_p	 childdob_y	cd_childdob_y	DOB: Year, derived	11601	Demographics (CV19)	10107
cd_schild_w	 childdob_y	cd_childdob_y	Child year of birth	11601	Demographics (CV19)	10107
cd_indresp_w	 age	cd_age	Age - derived	11601	Demographics (CV19)	10107
cc_indresp_w	 age	cc_age	Age - derived	11601	Demographics (CV19)	10107
cb_indresp_t	 pdvage	cb_pdvage	Age	11601	Demographics (CV19)	10107
cb_indresp_t	 pbirthy	cb_pbirthy	Corrected date of birth: Year	11601	Demographics (CV19)	10107
cb_indresp_t	 pbirthm	cb_pbirthm	Corrected date of birth: Month	11601	Demographics (CV19)	10107
cb_indresp_w	 age	cb_age	Age - derived	11601	Demographics (CV19)	10107
ca_schild_w	 childdob_y	ca_childdob_y	Child year of birth	11601	Demographics (CV19)	10107
ca_indresp_w	 age	ca_age	Age - derived	11601	Demographics (CV19)	10107
us2_b_youth	 doby_if	b_doby_if	DOB Year imputation flag	 no_topic	Age	10107
us2_b_youth	 age_if	b_age_if	Imputation flag for age_dv	 no_topic	Age	10107
us8_h_indresp	 pdvage	h_pdvage	Definitive age variable in the person record	10107	Age	10107
us8_h_indresp	 pbirthy	h_pbirthy	Definitive DOB year variable in the person record	10107	Age	10107
us8_h_indresp	 pbirthm	h_pbirthm	Definitive DOB month variable in the person record	10107	Age	10107
us8_h_indresp	 doby_if	h_doby_if	DOB Year imputation flag	10107	Age	10107
us8_h_indall	 doby_if	h_doby_if	DOB Year imputation flag	10107	Age	10107
us8_h_child	 doby_if	h_doby_if	DOB Year imputation flag	10107	Age	10107
us8_h_indresp	 birthy	h_birthy	DOB year	10107	Age	10107
us8_h_indall	 birthy	h_birthy	DOB year	10107	Age	10107
us8_h_child	 birthy	h_birthy	DOB year	10107	Age	10107
us8_h_indresp	 birthy	h_birthy	DOB year	10107	Age	10107
us8_h_indall	 birthy	h_birthy	DOB year	10107	Age	10107
us8_h_child	 birthy	h_birthy	DOB year	10107	Age	10107
us8_h_indresp	 age_if	h_age_if	Imputation flag for age_dv	10107	Age	10107
us8_h_indall	 age_if	h_age_if	Imputation flag for age_dv	10107	Age	10107
us8_h_child	 age_if	h_age_if	Imputation flag for age_dv	10107	Age	10107
us7_g_indresp	 pdvage	g_pdvage	Age	10107	Age	10107
us7_g_indresp	 pbirthy	g_pbirthy	Definitive  DOB year in the person record	10107	Age	10107
us7_g_indresp	 pbirthm	g_pbirthm	Definitive  DOB month in the person record	10107	Age	10107
us7_g_newborn	 lchbycor	g_lchbycor	Newborn child's DOB year	10107	Age	10107
us7_g_newborn	lchby4	g_lchby4	Child's birth year	10107	Age	10107
us7_g_newborn	 lchbmcor	g_lchbmcor	Newborn child's DOB month	10107	Age	10107
us7_g_newborn	 lchbm	g_lchbm	Child's birth month	10107	Age	10107
us7_g_child	 doby_if	g_doby_if	DOB Year imputation flag	10107	Age	10107
us7_g_indresp	 doby_if	g_doby_if	DOB Year imputation flag	10107	Age	10107
us7_g_indall	 doby_if	g_doby_if	DOB Year imputation flag	10107	Age	10107
us7_g_indresp	 birthy	g_birthy	DOB year	10107	Age	10107
